ID_Uzorka;GPS_LAT;GPS_LONG
8724;18.400121;77.377487
8725;18.470191;77.490756
8726;18.427462;77.532046
8727;18.42886;77.527917
8728;18.386908;77.459289
8729;18.495203;77.429854
8730;18.464056;77.378847
8731;18.486725;77.480166
8732;18.355902;77.466421
8733;18.462215;77.397671
8734;18.464094;77.426772
8735;18.449995;77.456558
8736;18.465209;77.541102
8737;18.318635;77.438703
8738;18.358446;77.459705
8739;18.487212;77.422477
8740;18.44222;77.42264
8741;18.529651;77.479254
8742;18.438029;77.439004
8743;18.518247;77.412517
8744;18.386831;77.428959
8745;18.491363;77.407772
8746;18.487872;77.454314
8747;18.462342;77.485291
8748;18.360045;77.390333
8749;18.309128;77.365211
8750;18.423661;77.445528
8751;18.534185;77.385617
8752;18.399403;77.444044
8753;18.369421;77.507147
8754;18.492589;77.501007
8755;18.474523;77.40113
8756;18.448891;77.431616
8757;18.412872;77.422636
8758;18.463936;77.415999
8759;18.541146;77.505146
8760;18.493106;77.495948
8761;18.464694;77.367637
8762;18.425223;77.472979
8763;18.381545;77.45947
8764;18.4437;77.424779
8765;18.437212;77.522392
8766;18.404251;77.412232
8767;18.457697;77.542984
8768;18.491616;77.508025
8769;18.445065;77.432276
8770;18.377885;77.350921
8771;18.443178;77.404591
8772;18.399061;77.482175
8773;18.459479;77.48553
8774;18.465728;77.44546
8775;18.419766;77.412551
8776;18.403666;77.34377
8777;18.394415;77.390181
8778;18.441138;77.492922
8779;18.401428;77.381322
8780;18.386082;77.460166
8781;18.423032;77.400222
8782;18.447279;77.495355
8783;18.40904;77.397391
8784;18.43593;77.440005
8785;18.396931;77.418425
8786;18.504982;77.404352
8787;18.491957;77.474896
8788;18.438413;77.415962
8789;18.488528;77.426046
8790;18.352961;77.461891
8791;18.444274;77.470346
8792;18.424905;77.447208
8793;18.383144;77.414862
8794;18.462509;77.473121
8795;18.432161;77.440187
8796;18.430056;77.379243
8797;18.417497;77.445898
8798;18.412939;77.319608
8799;18.451651;77.485353
8800;18.489081;77.454786
8801;18.469375;77.562983
8802;18.431356;77.487721
8803;18.487493;77.451497
8804;18.474529;77.468219
8805;18.496904;77.49276
8806;18.469551;77.382347
8807;18.374938;77.454661
8808;18.426166;77.511139
8809;18.552362;77.502597
8810;18.40426;77.459916
8811;18.472643;77.437815
8812;18.478507;77.51425
8813;18.381043;77.382858
8814;18.453713;77.437112
8815;18.463304;77.424272
8816;18.486282;77.472829
8817;18.416874;77.371555
8818;18.449837;77.440465
8819;18.439245;77.466135
8820;18.408572;77.434375
8821;18.459431;77.422304
8822;18.465195;77.513694
8823;18.453812;77.376769
8824;18.43359;77.487439
8825;18.385072;77.499961
8826;18.496215;77.390364
8827;18.399531;77.431234
8828;18.415455;77.454059
8829;18.519699;77.495835
8830;18.406719;77.466113
8831;18.451967;77.394672
8832;18.463975;77.465409
8833;18.476414;77.475007
8834;18.516527;77.443523
8835;18.625492;77.478612
8836;18.380355;77.458
8837;18.388045;77.402149
8838;18.397333;77.445775
8839;18.467076;77.491334
8840;18.573252;77.393686
8841;18.416261;77.455686
8842;18.462749;77.50051
8843;18.497551;77.457848
8844;18.499749;77.384748
8845;18.432751;77.434442
8846;18.429673;77.443757
8847;18.450246;77.404998
8848;18.346676;77.468882
8849;18.425559;77.391752
8850;18.528417;77.421206
8851;18.3885;77.422355
8852;18.399423;77.447308
8853;18.447758;77.48122
8854;18.444237;77.393838
8855;18.455514;77.413114
8856;18.489737;77.451912
8857;18.442203;77.358064
8858;18.45971;77.434688
8859;18.490256;77.512129
8860;18.469458;77.39987
8861;18.403528;77.442233
8862;18.463148;77.410565
8863;18.422291;77.37945
8864;18.372955;77.49209
8865;18.474179;77.472218
8866;18.520301;77.492775
8867;18.480532;77.414903
8868;18.383858;77.509379
8869;18.486433;77.465135
8870;18.33893;77.401041
8871;18.458433;77.48918
8872;18.451325;77.500325
8873;18.458238;77.381594
8874;18.500944;77.419169
8875;18.431271;77.40192
8876;18.477342;77.444112
8877;18.508798;77.381782
8878;18.475894;77.522692
8879;18.4075;77.515586
8880;18.424546;77.475495
8881;18.468346;77.389008
8882;18.39036;77.523822
8883;18.399993;77.483105
8884;18.472715;77.493462
8885;18.467596;77.413859
8886;18.45054;77.573485
8887;18.492126;77.471622
8888;18.443753;77.379504
8889;18.41001;77.502783
8890;18.49365;77.453928
8891;18.447531;77.453273
8892;18.387355;77.449173
8893;18.452564;77.567585
8894;18.410903;77.435024
8895;18.423351;77.367691
8896;18.465515;77.46553
8897;18.492242;77.443141
8898;18.579236;77.446847
8899;18.407602;77.335411
8900;18.352803;77.475933
8901;18.350756;77.348032
8902;18.365283;77.46837
8903;18.467602;77.47141
8904;18.342564;77.4826
8905;18.468332;77.406359
8906;18.445555;77.459197
8907;18.406799;77.453731
8908;18.476992;77.455039
8909;18.41597;77.437896
8910;18.391748;77.437413
8911;18.505767;77.407408
8912;18.525353;77.411121
8913;18.522822;77.526573
8914;18.414034;77.516974
8915;18.530901;77.49675
8916;18.425404;77.383169
8917;18.481028;77.485974
8918;18.44202;77.508279
8919;18.408882;77.441186
8920;18.328637;77.454777
8921;18.470399;77.453297
8922;18.456317;77.472448
8923;18.431003;77.432071
8924;18.447269;77.497626
8925;18.534922;77.495119
8926;18.457802;77.448205
8927;18.493076;77.44291
8928;18.475538;77.488786
8929;18.395746;77.435899
8930;18.425393;77.452828
8931;18.36633;77.421019
8932;18.429538;77.435142
8933;18.436637;77.528321
8934;18.447161;77.454258
8935;18.441029;77.429186
8936;18.351622;77.485185
8937;18.524304;77.431755
8938;18.46569;77.474025
8939;18.453679;77.411262
8940;18.449231;77.442647
8941;18.317352;77.50104
8942;18.492124;77.454857
8943;18.469677;77.358969
8944;18.478268;77.468147
8945;18.507289;77.432995
8946;18.374923;77.479707
8947;18.437766;77.464699
8948;18.46322;77.420724
8949;18.434886;77.51563
8950;18.427794;77.529399
8951;18.48209;77.466314
8952;18.521352;77.358842
8953;18.467159;77.365183
8954;18.346956;77.426329
8955;18.425191;77.51953
8956;18.446772;77.407813
8957;18.418139;77.425864
8958;18.465492;77.460836
8959;18.404353;77.401186
8960;18.368168;77.458004
8961;18.483706;77.457215
8962;18.469986;77.441816
8963;18.413648;77.498125
8964;18.442219;77.476513
8965;18.537612;77.381852
8966;18.472662;77.458132
8967;18.457417;77.451556
8968;18.465456;77.451668
8969;18.454538;77.40403
8970;18.42437;77.47114
8971;18.533405;77.454123
8972;18.391184;77.337323
8973;18.367481;77.462043
8974;18.508077;77.385387
8975;18.448491;77.476902
8976;18.365927;77.424304
8977;18.441714;77.41748
8978;18.543649;77.460719
8979;18.428867;77.453914
8980;18.425856;77.42112
8981;18.431431;77.464295
8982;18.449944;77.3794
8983;18.441869;77.415046
8984;18.471966;77.443449
8985;18.494497;77.446398
8986;18.468399;77.527415
8987;18.411821;77.434883
8988;18.419295;77.443571
8989;18.441012;77.420876
8990;18.503464;77.419883
8991;18.437557;77.524008
8992;18.451813;77.406275
8993;18.486649;77.472005
8994;18.41837;77.415951
8995;18.481905;77.444922
8996;18.510051;77.510968
8997;18.356129;77.460319
8998;18.388839;77.322094
8999;18.482111;77.486595
9000;18.471355;77.473621
9001;18.378432;77.570711
9002;18.458282;77.461369
9003;18.398918;77.46605
9004;18.31448;77.42538
9005;18.448298;77.410762
9006;18.557564;77.507941
9007;18.406509;77.465084
9008;18.48589;77.381301
9009;18.441382;77.38408
9010;18.420133;77.46952
9011;18.406089;77.472336
9012;18.416063;77.478122
9013;18.417865;77.467238
9014;18.430065;77.516479
9015;18.413793;77.461384
9016;18.479613;77.422045
9017;18.536752;77.416367
9018;18.391369;77.458593
9019;18.462205;77.516769
9020;18.423963;77.492449
9021;18.418576;77.435911
9022;18.436062;77.485159
9023;18.471531;77.504667
9024;18.458569;77.450241
9025;18.389917;77.378101
9026;18.464629;77.401326
9027;18.474237;77.437201
9028;18.388498;77.295072
9029;18.426374;77.401431
9030;18.392616;77.475979
9031;18.477725;77.438564
9032;18.397644;77.370562
9033;18.353372;77.543077
9034;18.459453;77.480642
9035;18.486851;77.459811
9036;18.430884;77.451887
9037;18.470627;77.513917
9038;18.493544;77.372224
9039;18.463339;77.549564
9040;18.421437;77.563756
9041;18.606408;77.528209
9042;18.472728;77.428826
9043;18.511952;77.47292
9044;18.454556;77.478305
9045;18.411891;77.377467
9046;18.44558;77.397715
9047;18.389192;77.502387
9048;18.377632;77.475351
9049;18.423426;77.434037
9050;18.417606;77.556243
9051;18.382315;77.458692
9052;18.417148;77.452901
9053;18.421306;77.384754
9054;18.486023;77.368778
9055;18.501811;77.43229
9056;18.402219;77.426895
9057;18.533527;77.379077
9058;18.361756;77.364785
9059;18.482995;77.455291
9060;18.604546;77.426427
9061;18.350637;77.44742
9062;18.431665;77.416002
9063;18.345598;77.437162
9064;18.41517;77.434728
9065;18.52177;77.44478
9066;18.465349;77.393295
9067;18.465012;77.368465
9068;18.488896;77.563521
9069;18.444111;77.502122
9070;18.442525;77.480074
9071;18.494855;77.392104
9072;18.466372;77.441217
9073;18.448542;77.492725
9074;18.332127;77.414966
9075;18.341793;77.474178
9076;18.340022;77.440417
9077;18.489304;77.450976
9078;18.38172;77.52849
9079;18.419335;77.515399
9080;18.468328;77.520209
9081;18.433679;77.554631
9082;18.503372;77.502397
9083;18.402352;77.428857
9084;18.504901;77.399676
9085;18.416461;77.409737
9086;18.545989;77.41238
9087;18.403217;77.450687
9088;18.437597;77.434561
9089;18.365709;77.56436
9090;18.43731;77.423366
9091;18.35723;77.38779
9092;18.475611;77.448508
9093;18.38295;77.423811
9094;18.502431;77.380001
9095;18.526427;77.450285
9096;18.468517;77.470675
9097;18.456434;77.470554
9098;18.456963;77.429005
9099;18.467235;77.469552
9100;18.438608;77.448214
9101;18.379818;77.373657
9102;18.470186;77.435688
9103;18.41031;77.465764
9104;18.463074;77.381869
9105;18.488743;77.403228
9106;18.489685;77.445548
9107;18.511211;77.487906
9108;18.434468;77.470667
9109;18.473825;77.414687
9110;18.417477;77.511792
9111;18.459517;77.368716
9112;18.438268;77.517355
9113;18.495548;77.435389
9114;18.381893;77.591509
9115;18.424669;77.478326
9116;18.450496;77.410908
9117;18.38228;77.498677
9118;18.496113;77.458716
9119;18.39956;77.40903
9120;18.459727;77.403885
9121;18.439713;77.502173
9122;18.388608;77.443847
9123;18.465657;77.407034
9124;18.4838;77.414738
9125;18.469567;77.552074
9126;18.515957;77.490366
9127;18.421027;77.309748
9128;18.402983;77.393888
9129;18.445305;77.46487
9130;18.386093;77.413702
9131;18.389244;77.469958
9132;18.310909;77.470402
9133;18.528746;77.485989
9134;18.477539;77.417103
9135;18.423185;77.363874
9136;18.41764;77.341516
9137;18.436954;77.406818
9138;18.469844;77.408901
9139;18.472268;77.432045
9140;18.423578;77.385338
9141;18.426985;77.482693
9142;18.375553;77.505449
9143;18.411007;77.486879
9144;18.409805;77.431305
9145;18.426401;77.537128
9146;18.476711;77.324303
9147;18.466056;77.597873
9148;18.419564;77.459655
9149;18.479129;77.421937
9150;18.434518;77.494243
9151;18.432606;77.479116
9152;18.513231;77.514189
9153;18.467546;77.505632
9154;18.515014;77.424712
9155;18.490959;77.522822
9156;18.553472;77.492748
9157;18.385831;77.482913
9158;18.503896;77.452451
9159;18.566112;77.322353
9160;18.471802;77.375838
9161;18.359489;77.433865
9162;18.531681;77.438312
9163;18.433067;77.484143
9164;18.395706;77.445367
9165;18.364474;77.44585
9166;18.400736;77.415734
9167;18.454589;77.420052
9168;18.381621;77.444982
9169;18.541767;77.476407
9170;18.405938;77.462755
9171;18.564163;77.474159
9172;18.452205;77.493632
9173;18.443848;77.488591
9174;18.415858;77.557041
9175;18.525205;77.407531
9176;18.443652;77.431453
9177;18.578897;77.439497
9178;18.447851;77.440356
9179;18.395032;77.419091
9180;18.451588;77.475178
9181;18.385839;77.426273
9182;18.415018;77.471999
9183;18.424026;77.454582
9184;18.555245;77.412893
9185;18.452069;77.47214
9186;18.353813;77.416366
9187;18.441288;77.465097
9188;18.500363;77.433237
9189;18.501896;77.428966
9190;18.459022;77.402761
9191;18.463978;77.382382
9192;18.435469;77.439644
9193;18.455729;77.470774
9194;18.478181;77.471525
9195;18.423299;77.457771
9196;18.396064;77.475787
9197;18.465861;77.428969
9198;18.418214;77.508234
9199;18.44388;77.449335
9200;18.448306;77.446684
9201;18.469991;77.435158
9202;18.467;77.467276
9203;18.410947;77.458392
9204;18.386128;77.504493
9205;18.422501;77.406642
9206;18.387831;77.425882
9207;18.475543;77.449164
9208;18.498535;77.507065
9209;18.441065;77.471961
9210;18.457183;77.422491
9211;18.487678;77.496457
9212;18.493941;77.506996
9213;18.491463;77.472031
9214;18.468334;77.448531
9215;18.532082;77.524606
9216;18.512384;77.469671
9217;18.429912;77.524158
9218;18.467062;77.451418
9219;18.428786;77.435678
9220;18.430537;77.550866
9221;18.375859;77.389055
9222;18.438129;77.402405
9223;18.469114;77.402782
9224;18.366034;77.496604
9225;18.438822;77.403018
9226;18.563889;77.412761
9227;18.449231;77.465408
9228;18.417871;77.428366
9229;18.450948;77.42793
9230;18.39241;77.380351
9231;18.462511;77.46395
9232;18.422356;77.394708
9233;18.361472;77.415608
9234;18.425703;77.444308
9235;18.471709;77.357236
9236;18.476952;77.436446
9237;18.490832;77.435452
9238;18.365473;77.467017
9239;18.421182;77.402789
9240;18.495004;77.412047
9241;18.464183;77.424547
9242;18.427633;77.439641
9243;18.471361;77.43702
9244;18.421792;77.512039
9245;18.425529;77.528365
9246;18.469317;77.450584
9247;18.473419;77.41273
9248;18.360509;77.385898
9249;18.513706;77.482061
9250;18.478844;77.547132
9251;18.453011;77.386322
9252;18.420082;77.355133
9253;18.418575;77.470548
9254;18.45222;77.464998
9255;18.441955;77.456182
9256;18.466182;77.406952
9257;18.342727;77.44628
9258;18.420428;77.434998
9259;18.393682;77.505844
9260;18.444247;77.571201
9261;18.44198;77.594113
9262;18.42163;77.463505
9263;18.391381;77.403014
9264;18.445476;77.56404
9265;18.358057;77.468592
9266;18.485821;77.436037
9267;18.463518;77.481427
9268;18.472936;77.404098
9269;18.522347;77.433541
9270;18.432155;77.457101
9271;18.479219;77.515234
9272;18.448586;77.446654
9273;18.4427;77.395931
9274;18.390699;77.451144
9275;18.377609;77.48633
9276;18.375608;77.452918
9277;18.500487;77.409041
9278;18.476854;77.461752
9279;18.370139;77.529228
9280;18.452197;77.524183
9281;18.42235;77.439333
9282;18.405379;77.494657
9283;18.417287;77.471801
9284;18.414895;77.394943
9285;18.461388;77.417104
9286;18.396304;77.369858
9287;18.402042;77.487218
9288;18.470806;77.427109
9289;18.508397;77.399203
9290;18.422082;77.546182
9291;18.463388;77.442085
9292;18.457238;77.444921
9293;18.480675;77.426017
9294;18.460599;77.446525
9295;18.373118;77.446783
9296;18.357203;77.497826
9297;18.414561;77.488164
9298;18.505841;77.459957
9299;18.492363;77.466568
9300;18.454128;77.498949
9301;18.451405;77.428902
9302;18.391999;77.481497
9303;18.42583;77.505089
9304;18.421552;77.510942
9305;18.438142;77.440765
9306;18.513351;77.438821
9307;18.399494;77.390545
9308;18.391512;77.429557
9309;18.539991;77.43596
9310;18.412413;77.314621
9311;18.436282;77.399322
9312;18.478232;77.422236
9313;18.416456;77.570478
9314;18.451847;77.461014
9315;18.491851;77.495385
9316;18.40455;77.42424
9317;18.469033;77.41873
9318;18.378264;77.463482
9319;18.437908;77.483363
9320;18.397991;77.508627
9321;18.49579;77.46654
9322;18.505606;77.458217
9323;18.406755;77.452602
9324;18.463043;77.397826
9325;18.476913;77.478617
9326;18.36547;77.478463
9327;18.418911;77.471883
9328;18.447399;77.461241
9329;18.501643;77.401591
9330;18.442333;77.428729
9331;18.480627;77.529452
9332;18.441665;77.517202
9333;18.421595;77.483116
9334;18.395252;77.550626
9335;18.521077;77.438408
9336;18.407301;77.402954
9337;18.517787;77.456255
9338;18.472069;77.465431
9339;18.451683;77.489057
9340;18.384437;77.506725
9341;18.447073;77.42899
9342;18.438705;77.396475
9343;18.496943;77.472491
9344;18.45134;77.410608
9345;18.428258;77.458489
9346;18.408786;77.385506
9347;18.390889;77.479896
9348;18.367489;77.456172
9349;18.388052;77.446937
9350;18.550229;77.421456
9351;18.43673;77.390714
9352;18.377304;77.366831
9353;18.453689;77.408157
9354;18.453918;77.419437
9355;18.486013;77.545542
9356;18.361956;77.403096
9357;18.439276;77.406575
9358;18.461375;77.51863
9359;18.386338;77.422483
9360;18.505151;77.510141
9361;18.431673;77.436096
9362;18.470137;77.399333
9363;18.49208;77.340744
9364;18.438412;77.408505
9365;18.486906;77.551691
9366;18.41728;77.41315
9367;18.399643;77.53986
9368;18.474571;77.48297
9369;18.472413;77.457315
9370;18.45204;77.505626
9371;18.398365;77.363031
9372;18.413341;77.447088
9373;18.417374;77.419362
9374;18.443572;77.498255
9375;18.357484;77.440307
9376;18.477459;77.471998
9377;18.479422;77.518043
9378;18.414977;77.503424
9379;18.43831;77.499143
9380;18.428413;77.422411
9381;18.34903;77.481107
9382;18.45255;77.455516
9383;18.468408;77.454973
9384;18.454862;77.443742
9385;18.393645;77.43047
9386;18.453551;77.497402
9387;18.42135;77.396307
9388;18.49281;77.394153
9389;18.406744;77.429123
9390;18.354718;77.434929
9391;18.471899;77.428299
9392;18.322967;77.344599
9393;18.417981;77.426622
9394;18.44295;77.451959
9395;18.316344;77.442336
9396;18.520894;77.359329
9397;18.497808;77.40129
9398;18.459246;77.390097
9399;18.421275;77.504046
9400;18.379479;77.412944
9401;18.48332;77.441184
9402;18.448304;77.335126
9403;18.492239;77.402553
9404;18.405288;77.381543
9405;18.465803;77.540319
9406;18.501193;77.484948
9407;18.473485;77.413025
9408;18.473039;77.434002
9409;18.529252;77.560088
9410;18.394882;77.360943
9411;18.502535;77.460755
9412;18.441416;77.448973
9413;18.443684;77.428871
9414;18.446766;77.479454
9415;18.499455;77.460699
9416;18.479129;77.405531
9417;18.408144;77.42038
9418;18.589975;77.442626
9419;18.481397;77.519422
9420;18.345509;77.476086
9421;18.482121;77.467516
9422;18.374265;77.444849
9423;18.435837;77.502209
9424;18.38085;77.422441
9425;18.504704;77.364063
9426;18.421567;77.410618
9427;18.482176;77.506988
9428;18.450026;77.297602
9429;18.406545;77.475404
9430;18.40988;77.465736
9431;18.499168;77.328788
9432;18.464817;77.45941
9433;18.484886;77.450808
9434;18.481218;77.421174
9435;18.453074;77.464482
9436;18.407627;77.386972
9437;18.384469;77.433779
9438;18.493902;77.427411
9439;18.488173;77.474565
9440;18.4481;77.32739
9441;18.381851;77.372784
9442;18.350959;77.473802
9443;18.422492;77.488443
9444;18.48417;77.427124
9445;18.504342;77.454489
9446;18.346053;77.498311
9447;18.382576;77.471734
9448;18.508758;77.374484
9449;18.497646;77.391784
9450;18.480838;77.483365
9451;18.464289;77.3826
9452;18.396535;77.468189
9453;18.373343;77.356672
9454;18.489843;77.414943
9455;18.502175;77.510522
9456;18.425299;77.432087
9457;18.473008;77.421987
9458;18.338254;77.480505
9459;18.530147;77.453716
9460;18.461782;77.447947
9461;18.462809;77.479544
9462;18.477759;77.392696
9463;18.523617;77.440833
9464;18.476325;77.477648
9465;18.410743;77.48076
9466;18.45822;77.463469
9467;18.42415;77.311342
9468;18.447443;77.430695
9469;18.406905;77.432585
9470;18.423823;77.479294
9471;18.390762;77.411696
9472;18.473631;77.405587
9473;18.445882;77.440599
9474;18.447351;77.413483
9475;18.506883;77.522709
9476;18.453462;77.502993
9477;18.472483;77.445466
9478;18.415587;77.496067
9479;18.446727;77.44866
9480;18.490435;77.41157
9481;18.494967;77.451657
9482;18.542824;77.422712
9483;18.384438;77.445908
9484;18.345872;77.345427
9485;18.532516;77.505099
9486;18.390621;77.494717
9487;18.433552;77.391461
9488;18.463642;77.455644
9489;18.500127;77.362275
9490;18.420008;77.421225
9491;18.356802;77.376385
9492;18.423956;77.532
9493;18.432309;77.513893
9494;18.439008;77.441289
9495;18.438764;77.498493
9496;18.493409;77.355938
9497;18.451743;77.441212
9498;18.446799;77.45797
9499;18.456932;77.31863
9500;18.456909;77.409186
9501;18.514549;77.307269
9502;18.434098;77.438022
9503;18.394622;77.375874
9504;18.458572;77.510051
9505;18.443661;77.31108
9506;18.375321;77.46452
9507;18.441609;77.410746
9508;18.415625;77.397784
9509;18.384004;77.385882
9510;18.422991;77.501455
9511;18.430639;77.471415
9512;18.494783;77.39859
9513;18.36789;77.441488
9514;18.416775;77.419017
9515;18.492357;77.433304
9516;18.486288;77.418504
9517;18.508321;77.475814
9518;18.410279;77.485253
9519;18.361664;77.411791
9520;18.469265;77.429044
9521;18.410505;77.450701
9522;18.513051;77.464675
9523;18.397728;77.458991
9524;18.420384;77.404408
9525;18.444751;77.411567
9526;18.462964;77.387633
9527;18.542202;77.496421
9528;18.484885;77.55477
9529;18.49654;77.457434
9530;18.458483;77.401775
9531;18.388185;77.515503
9532;18.493094;77.470204
9533;18.605111;77.459652
9534;18.478566;77.435909
9535;18.451178;77.443752
9536;18.396738;77.412227
9537;18.414302;77.433055
9538;18.458582;77.449925
9539;18.425329;77.461257
9540;18.51068;77.434552
9541;18.35555;77.459199
9542;18.421156;77.462776
9543;18.363998;77.542871
9544;18.332601;77.504192
9545;18.403026;77.486348
9546;18.472042;77.445792
9547;18.473771;77.512659
9548;18.439076;77.474496
9549;18.437893;77.382406
9550;18.474594;77.372746
9551;18.405487;77.460756
9552;18.36333;77.392263
9553;18.409473;77.43904
9554;18.403834;77.376294
9555;18.45506;77.449628
9556;18.40255;77.489957
9557;18.407253;77.489736
9558;18.444389;77.461929
9559;18.497314;77.431526
9560;18.459959;77.393224
9561;18.449549;77.458223
9562;18.427115;77.451083
9563;18.439556;77.428207
9564;18.40271;77.554317
9565;18.467336;77.480876
9566;18.458875;77.452264
9567;18.408204;77.471503
9568;18.474689;77.53582
9569;18.402328;77.460809
9570;18.446094;77.431273
9571;18.413927;77.446307
9572;18.429508;77.501377
9573;18.449547;77.362396
9574;18.529838;77.395477
9575;18.354824;77.422897
9576;18.430753;77.436536
9577;18.471619;77.440328
9578;18.389786;77.429832
9579;18.407102;77.353091
9580;18.456125;77.449047
9581;18.46836;77.383325
9582;18.35123;77.482114
9583;18.547235;77.529229
9584;18.462073;77.418668
9585;18.457105;77.424079
9586;18.457973;77.410357
9587;18.431118;77.480241
9588;18.425253;77.475005
9589;18.510242;77.474497
9590;18.409235;77.489116
9591;18.426987;77.452919
9592;18.4113;77.388488
9593;18.482654;77.443307
9594;18.373685;77.314474
9595;18.390051;77.42775
9596;18.527772;77.40931
9597;18.390356;77.456243
9598;18.450444;77.439965
9599;18.453231;77.46665
9600;18.503297;77.533683
9601;18.463831;77.509923
9602;18.416795;77.475168
9603;18.456979;77.438981
9604;18.438035;77.441239
9605;18.543006;77.466569
9606;18.459543;77.584861
9607;18.492926;77.377399
9608;18.434137;77.392641
9609;18.385333;77.45638
9610;18.370903;77.394688
9611;18.35129;77.541544
9612;18.479211;77.554736
9613;18.397299;77.410174
9614;18.514563;77.461206
9615;18.434389;77.506524
9616;18.360058;77.430073
9617;18.467802;77.445422
9618;18.52878;77.449881
9619;18.472123;77.39348
9620;18.385848;77.388358
9621;18.463452;77.470858
9622;18.445277;77.324447
9623;18.384282;77.408845
9624;18.422803;77.530252
9625;18.466038;77.404835
9626;18.460105;77.464058
9627;18.353015;77.384298
9628;18.547176;77.501012
9629;18.465851;77.517467
9630;18.400042;77.45555
9631;18.369174;77.531196
9632;18.441924;77.416362
9633;18.445622;77.345456
9634;18.470025;77.460379
9635;18.445839;77.484491
9636;18.465252;77.368296
9637;18.42112;77.435733
9638;18.443046;77.470601
9639;18.498532;77.431954
9640;18.450579;77.461156
9641;18.49661;77.367592
9642;18.556357;77.378629
9643;18.427793;77.483013
9644;18.373366;77.414758
9645;18.380652;77.445096
9646;18.475885;77.473946
9647;18.427162;77.486873
9648;18.404807;77.437643
9649;18.387998;77.451897
9650;18.404055;77.453023
9651;18.453323;77.458623
9652;18.449074;77.436878
9653;18.499901;77.459885
9654;18.378838;77.457957
9655;18.453944;77.43213
9656;18.383624;77.551361
9657;18.419317;77.384059
9658;18.462271;77.398507
9659;18.375313;77.342908
9660;18.464648;77.391166
9661;18.450612;77.503481
9662;18.445742;77.485139
9663;18.392043;77.427344
9664;18.437298;77.402987
9665;18.443499;77.416046
9666;18.503965;77.441679
9667;18.374797;77.46883
9668;18.418513;77.486078
9669;18.431482;77.467003
9670;18.447466;77.421385
9671;18.420803;77.474828
9672;18.43116;77.447334
9673;18.47794;77.403345
9674;18.479032;77.461918
9675;18.36262;77.447533
9676;18.414565;77.404032
9677;18.447303;77.42833
9678;18.383833;77.37076
9679;18.381475;77.552218
9680;18.571125;77.545937
9681;18.487273;77.459525
9682;18.500189;77.437239
9683;18.442224;77.371872
9684;18.477416;77.386244
9685;18.434357;77.495812
9686;18.306576;77.464801
9687;18.444978;77.520141
9688;18.471489;77.481582
9689;18.428423;77.474479
9690;18.458255;77.427711
9691;18.483845;77.466656
9692;18.464072;77.401536
9693;18.550097;77.388122
9694;18.430249;77.425907
9695;18.470657;77.410006
9696;18.374098;77.472925
9697;18.509935;77.427323
9698;18.50789;77.461878
9699;18.41458;77.451007
9700;18.462886;77.538275
9701;18.483474;77.416654
9702;18.435774;77.414885
9703;18.467079;77.522755
9704;18.467437;77.505539
9705;18.426868;77.481773
9706;18.443113;77.457274
9707;18.40923;77.492574
9708;18.471209;77.388404
9709;18.429354;77.442762
9710;18.43934;77.50955
9711;18.449446;77.3783
9712;18.526879;77.397355
9713;18.506256;77.444445
9714;18.512465;77.412237
9715;18.473475;77.441243
9716;18.463073;77.413779
9717;18.295867;77.424336
9718;18.441588;77.489829
9719;18.611506;77.454179
9720;18.42895;77.542472
9721;18.496426;77.57195
9722;18.429735;77.419229
9723;18.490815;77.534936
9724;18.444404;77.404271
9725;18.338216;77.411638
9726;18.529778;77.411926
9727;18.449822;77.4629
9728;18.408735;77.480562
9729;18.524636;77.488656
9730;18.504373;77.486724
9731;18.450709;77.490525
9732;18.44121;77.46696
9733;18.430318;77.434344
9734;18.44115;77.408341
9735;18.469697;77.502367
9736;18.556872;77.429798
9737;18.466641;77.455028
9738;18.49515;77.462795
9739;18.441735;77.445465
9740;18.535886;77.480722
9741;18.397899;77.411977
9742;18.476968;77.463255
9743;18.480761;77.42001
9744;18.396598;77.422359
9745;18.346823;77.537762
9746;18.385695;77.466857
9747;18.468799;77.444396
9748;18.399521;77.408825
9749;18.416563;77.430254
9750;18.451683;77.385587
9751;18.384022;77.496901
9752;18.424167;77.495707
9753;18.460545;77.444452
9754;18.424002;77.439156
9755;18.427423;77.408165
9756;18.453998;77.40778
9757;18.497088;77.453889
9758;18.489446;77.544645
9759;18.538956;77.453303
9760;18.44393;77.463905
9761;18.493763;77.510026
9762;18.501227;77.51038
9763;18.343542;77.41714
9764;18.412321;77.441765
9765;18.467209;77.366377
9766;18.447389;77.577927
9767;18.415475;77.478574
9768;18.449836;77.37715
9769;18.449836;77.458546
9770;18.399278;77.492352
9771;18.393303;77.530686
9772;18.473122;77.46344
9773;18.469013;77.440701
9774;18.540551;77.561169
9775;18.519744;77.439363
9776;18.476313;77.445201
9777;18.416755;77.419683
9778;18.432746;77.460573
9779;18.487713;77.439166
9780;18.448664;77.373969
9781;18.418708;77.458335
9782;18.372919;77.445773
9783;18.41896;77.443601
9784;18.433945;77.471329
9785;18.431607;77.37374
9786;18.404953;77.424245
9787;18.368754;77.457393
9788;18.462645;77.516566
9789;18.353578;77.366743
9790;18.445899;77.450298
9791;18.30341;77.401273
9792;18.477197;77.442567
9793;18.536963;77.419765
9794;18.512012;77.433229
9795;18.491483;77.470086
9796;18.389235;77.401704
9797;18.447428;77.435449
9798;18.464499;77.535065
